eaf_filename,participant,transcription,transcription_id,xds,sampling_type,is_silent,VIHI_ID,group,utterance_clean,utt_num
TD_463_254.eaf,FA2,let's do this.,a975,C,random,N,TD_463_254,TD,let's do this,5022
TD_463_254.eaf,FC1,thank you.,a1032,B,random,N,TD_463_254,TD,thank you,5023
TD_463_254.eaf,MA2,good job.,a1015,C,random,N,TD_463_254,TD,good job,5024
TD_463_254.eaf,FC1,play.,a1033,B,random,N,TD_463_254,TD,play,5025
TD_463_254.eaf,FA2,thank you.,a976,C,random,N,TD_463_254,TD,thank you,5026
TD_463_254.eaf,FA3,you going downstairs?,a998,C,random,N,TD_463_254,TD,you going downstairs,5027
TD_463_254.eaf,FC1,I wanna wash my hands.,a1035,A,random,N,TD_463_254,TD,I wanna wash my hands,5028
TD_463_254.eaf,FC1,I wanna wash my hands.,a1036,A,random,N,TD_463_254,TD,I wanna wash my hands,5029
TD_463_254.eaf,FA2,"you what, wanna wash your hands?",a977,C,random,N,TD_463_254,TD,you what wanna wash your hands,5030
TD_463_254.eaf,FC1,no.,a1037,A,random,N,TD_463_254,TD,no,5031
TD_463_254.eaf,FA2,okay!,a978,C,random,N,TD_463_254,TD,okay,5032
TD_463_254.eaf,FA2,"just be careful, there's a baby I think in front of the door.",a979,C,random,N,TD_463_254,TD,just be careful there's a baby I think in front of the door,5033
TD_463_254.eaf,FA2,&=laughs.,a980,B,random,N,TD_463_254,TD,,5034
TD_463_254.eaf,FA2,alright &=laughs.,a981,B,random,N,TD_463_254,TD,alright ,5035
TD_463_254.eaf,FA3,&=laughs.,a999,B,random,N,TD_463_254,TD,,5036
TD_463_254.eaf,MA2,here's her uh.,a1016,A,random,N,TD_463_254,TD,here's her uh,5037
TD_463_254.eaf,UC1,&=whines.,a1042,A,random,N,TD_463_254,TD,,5038
TD_463_254.eaf,MA2,"diaper bag, do you want me to leave this in her xxx charge xxx?",a1017,A,random,N,TD_463_254,TD,diaper bag do you want me to leave this in her  charge ,5039
TD_463_254.eaf,FA2,I'll leave her in the car seat.,a982,A,random,N,TD_463_254,TD,I'll leave her in the car seat,5040
TD_463_254.eaf,UC1,uh no he's getting them.,a1043,A,random,N,TD_463_254,TD,uh no he's getting them,5041
TD_463_254.eaf,MA2,thank you!,a1018,A,random,N,TD_463_254,TD,thank you,5042
TD_463_254.eaf,FA3,oh my goodness!,a1000,C,random,N,TD_463_254,TD,oh my goodness,5043
TD_463_254.eaf,FA3,did I leave you?,a1001,C,random,N,TD_463_254,TD,did I leave you,5044
TD_463_254.eaf,FA2,are you being a xxx?,a983,C,random,N,TD_463_254,TD,are you being a ,5045
TD_463_254.eaf,FA3,did I leave you?,a1002,C,random,N,TD_463_254,TD,did I leave you,5046
TD_463_254.eaf,UC1,will you?,a1044,C,random,N,TD_463_254,TD,will you,5047
TD_463_254.eaf,FA3,I'm sorry!,a1003,C,random,N,TD_463_254,TD,I'm sorry,5048
TD_463_254.eaf,UC1,&=cries.,a1045,A,random,N,TD_463_254,TD,,5049
TD_463_254.eaf,FA2,"maybe it's locked, hold on.",a984,C,random,N,TD_463_254,TD,maybe it's locked hold on,5050
TD_463_254.eaf,FA3,is there someone in there?,a1004,A,random,N,TD_463_254,TD,is there someone in there,5051
TD_463_254.eaf,FA2,"okay, go ahead, come on, pull!",a985,C,random,N,TD_463_254,TD,okay go ahead come on pull,5052
TD_463_254.eaf,FA3,oh!,a1005,B,random,N,TD_463_254,TD,oh,5053
TD_463_254.eaf,FA2,use all your muscles!,a986,C,random,N,TD_463_254,TD,use all your muscles,5054
TD_463_254.eaf,MA2,&=sighs.,a1019,O,random,N,TD_463_254,TD,,5055
TD_463_254.eaf,FA3,"hold on, sorry.",a1006,C,random,N,TD_463_254,TD,hold on sorry,5056
TD_463_254.eaf,MA2,I'll grab him.,a1020,A,random,N,TD_463_254,TD,I'll grab him,5057
TD_463_254.eaf,FA2,he's really heavy.,a987,A,random,N,TD_463_254,TD,he's really heavy,5058
TD_463_254.eaf,FA3,I know he is.,a1007,A,random,N,TD_463_254,TD,I know he is,5059
TD_463_254.eaf,UC1,&=hums.,a1046,O,random,N,TD_463_254,TD,,5060
TD_463_254.eaf,FA2,"he's, like, twelve of these.",a988,A,random,N,TD_463_254,TD,he's like twelve of these,5061
TD_463_254.eaf,MA2,that's too bad <cuz> [: because] I don't want her to xxx.,a1021,A,random,N,TD_463_254,TD,that's too bad   because I don't want her to ,5062
TD_463_254.eaf,FA2,oh!,a989,C,random,N,TD_463_254,TD,oh,5063
TD_463_254.eaf,FA2,you're too heavy for me to hold!,a990,C,random,N,TD_463_254,TD,you're too heavy for me to hold,5064
TD_463_254.eaf,FA3,he's an awesome baby to do xxx with.,a1009,A,random,N,TD_463_254,TD,he's an awesome baby to do  with,5065
TD_463_254.eaf,FA2,you are too heavy!,a991,C,random,N,TD_463_254,TD,you are too heavy,5066
TD_463_254.eaf,MA2,really?,a1022,A,random,N,TD_463_254,TD,really,5067
TD_463_254.eaf,MA2,I'll grab you!,a1023,C,random,N,TD_463_254,TD,I'll grab you,5068
TD_463_254.eaf,FA2,&=laughs.,a992,B,random,N,TD_463_254,TD,,5069
TD_463_254.eaf,FA3,xxx sit down.,a1010,A,random,N,TD_463_254,TD, sit down,5070
TD_463_254.eaf,MA2,"no, don't xxx!",a1024,C,random,N,TD_463_254,TD,no don't ,5071
TD_463_254.eaf,MA2,"oh yeah, definitely.",a1025,A,random,N,TD_463_254,TD,oh yeah definitely,5072
TD_463_254.eaf,FA3,"you went swimming last night, I saw it, with Mommy.",a1047,C,random,N,TD_463_254,TD,you went swimming last night I saw it with Mommy,5073
TD_463_254.eaf,FC1,&=vocalizes.,a450,C,random,N,TD_463_254,TD,,5074
TD_463_254.eaf,MA2,you went swimming last June with her.,a1075,B,random,N,TD_463_254,TD,you went swimming last June with her,5075
TD_463_254.eaf,FA3,oh how lucky are you!,a1048,C,random,N,TD_463_254,TD,oh how lucky are you,5076
TD_463_254.eaf,FC1,xxx I'm really xxx.,a453,A,random,N,TD_463_254,TD, I'm really ,5077
TD_463_254.eaf,FA3,&=laughs.,a1049,B,random,N,TD_463_254,TD,,5078
TD_463_254.eaf,FA2,&=laughs.,a490,B,random,N,TD_463_254,TD,,5079
TD_463_254.eaf,FA3,is that your name?,a1053,C,random,N,TD_463_254,TD,is that your name,5080
TD_463_254.eaf,FC1,&=laughs.,a454,A,random,N,TD_463_254,TD,,5081
TD_463_254.eaf,FC1,&=laughs.,a455,A,random,N,TD_463_254,TD,,5082
TD_463_254.eaf,FC1,let's play with these.,a457,C,random,N,TD_463_254,TD,let's play with these,5083
TD_463_254.eaf,MA2,do you need anything?,a1076,A,random,N,TD_463_254,TD,do you need anything,5084
TD_463_254.eaf,FA3,how is she xxx.,a1054,A,random,N,TD_463_254,TD,how is she ,5085
TD_463_254.eaf,MA2,it's almost midday.,a1077,A,random,N,TD_463_254,TD,it's almost midday,5086
TD_463_254.eaf,FC1,&=laughs.,a458,A,random,N,TD_463_254,TD,,5087
TD_463_254.eaf,FA3,you ready?,a1055,C,random,N,TD_463_254,TD,you ready,5088
TD_463_254.eaf,FC1,&=laughs.,a459,A,random,N,TD_463_254,TD,,5089
TD_463_254.eaf,FC1,&=laughs.,a460,A,random,N,TD_463_254,TD,,5090
TD_463_254.eaf,FC1,&=laughs.,a461,A,random,N,TD_463_254,TD,,5091
TD_463_254.eaf,FC1,&=laughs.,a462,A,random,N,TD_463_254,TD,,5092
TD_463_254.eaf,FA3,Cara Mommy's here.,a1056,C,random,N,TD_463_254,TD,Cara Mommy's here,5093
TD_463_254.eaf,UC1,&=cries.,a471,A,random,N,TD_463_254,TD,,5094
TD_463_254.eaf,FA3,where's the xxx?,a1057,B,random,N,TD_463_254,TD,where's the ,5095
TD_463_254.eaf,FA2,I don't know.,a491,B,random,N,TD_463_254,TD,I don't know,5096
TD_463_254.eaf,FA2,xxx trying to think.,a492,C,random,N,TD_463_254,TD, trying to think,5097
TD_463_254.eaf,UC1,no!,a472,A,random,N,TD_463_254,TD,no,5098
TD_463_254.eaf,FA3,that one looks great.,a1058,C,random,N,TD_463_254,TD,that one looks great,5099
TD_463_254.eaf,UC1,no!,a473,A,random,N,TD_463_254,TD,no,5100
TD_463_254.eaf,UC1,xxx &=cries.,a474,A,random,N,TD_463_254,TD, ,5101
TD_463_254.eaf,FA2,oh!,a493,C,random,N,TD_463_254,TD,oh,5102
TD_463_254.eaf,FA3,<oh> [=! groans].,a1059,O,random,N,TD_463_254,TD, = groans,5103
TD_463_254.eaf,UC1,&=cries.,a475,A,random,N,TD_463_254,TD,,5104
TD_463_254.eaf,FA2,go in there?,a494,C,random,N,TD_463_254,TD,go in there,5105
TD_463_254.eaf,UC1,&=cries <wee woo> [=! imitatessiren].,a476,A,random,N,TD_463_254,TD, <wee woo> = imitatessiren,5106
TD_463_254.eaf,UC1,do.,a477,A,random,N,TD_463_254,TD,do,5107
TD_463_254.eaf,FA2,got school tomorrow.,a496,A,random,N,TD_463_254,TD,got school tomorrow,5108
TD_463_254.eaf,UC1,&=yells.,a478,C,random,N,TD_463_254,TD,,5109
TD_463_254.eaf,FA3,you chewing?,a1060,C,random,N,TD_463_254,TD,you chewing,5110
TD_463_254.eaf,FA2,I'm gonna walk over- all over.,a497,A,random,N,TD_463_254,TD,I'm gonna walk over all over,5111
TD_463_254.eaf,UC1,I need xxx <ah> [=! yells].,a479,C,random,N,TD_463_254,TD,I need   = yells,5112
TD_463_254.eaf,UC1,<wee-woo wee-woo wee-woo> [=! imitatessiren].,a480,C,random,N,TD_463_254,TD,<weewoo weewoo weewoo> = imitatessiren,5113
TD_463_254.eaf,FA3,"love the blackberry, don't you xxx?",a1061,C,random,N,TD_463_254,TD,love the blackberry don't you ,5114
TD_463_254.eaf,UC1,get away from me.,a481,C,random,N,TD_463_254,TD,get away from me,5115
TD_463_254.eaf,FA2,do you know xxx on the ground?,a499,A,random,N,TD_463_254,TD,do you know  on the ground,5116
TD_463_254.eaf,UC1,<wee-woo wee-woo> [=! imitatessiren].,a482,C,random,N,TD_463_254,TD,<weewoo weewoo> = imitatessiren,5117
TD_463_254.eaf,FA3,no she doesn't but she went to the other side and xxx.,a1062,A,random,N,TD_463_254,TD,no she doesn't but she went to the other side and ,5118
TD_463_254.eaf,UC1,<wee-woo wee-woo> [=! imitatessiren].,a483,C,random,N,TD_463_254,TD,<weewoo weewoo> = imitatessiren,5119
TD_463_254.eaf,FA2,"yup did they do- Miley has a blurry video of her walking and she's like mad when she gets to the ball, she like, waddles over, and like is flying in the air and it's hilarious, and she like couldn't get herself down.",a500,A,random,N,TD_463_254,TD,yup did they do Miley has a blurry video of her walking and she's like mad when she gets to the ball she like waddles over and like is flying in the air and it's hilarious and she like couldn't get herself down,5120
TD_463_254.eaf,FC1,&=yells.,a463,C,random,N,TD_463_254,TD,,5121
TD_463_254.eaf,UC1,<wee-woo wee-woo> [=! imitatessiren].,a484,C,random,N,TD_463_254,TD,<weewoo weewoo> = imitatessiren,5122
TD_463_254.eaf,FC1,&=yells.,a464,C,random,N,TD_463_254,TD,,5123
TD_463_254.eaf,UC1,<wee-woo wee-woo> [=! imitatessiren].,a485,C,random,N,TD_463_254,TD,<weewoo weewoo> = imitatessiren,5124
TD_463_254.eaf,UC1,<wee-woo wee-woo> [=! imitatessiren].,a486,C,random,N,TD_463_254,TD,<weewoo weewoo> = imitatessiren,5125
TD_463_254.eaf,FC1,&=cries.,a465,A,random,N,TD_463_254,TD,,5126
TD_463_254.eaf,FC1,&=cries.,a466,A,random,N,TD_463_254,TD,,5127
TD_463_254.eaf,FC1,&=cries.,a467,A,random,N,TD_463_254,TD,,5128
TD_463_254.eaf,UC1,&=hums.,a487,O,random,N,TD_463_254,TD,,5129
TD_463_254.eaf,FA3,"wow, you do not get to see my xxx.",a1063,A,random,N,TD_463_254,TD,wow you do not get to see my ,5130
TD_463_254.eaf,FA2,"wanna go xxx, something kind.",a501,C,random,N,TD_463_254,TD,wanna go  something kind,5131
TD_463_254.eaf,UC1,mm.,a488,A,random,N,TD_463_254,TD,mm,5132
TD_463_254.eaf,UC1,&=whines.,a489,A,random,N,TD_463_254,TD,,5133
TD_463_254.eaf,FC1,uh.,a2484,A,high-volubility,N,TD_463_254,TD,uh,5134
TD_463_254.eaf,FC1,Daddy's waiting for us at home!,a2485,A,high-volubility,N,TD_463_254,TD,Daddy's waiting for us at home,5135
TD_463_254.eaf,FA1,he is.,a2486,C,high-volubility,N,TD_463_254,TD,he is,5136
TD_463_254.eaf,FA1,he is he wants to see you guys so bad.,a2487,C,high-volubility,N,TD_463_254,TD,he is he wants to see you guys so bad,5137
TD_463_254.eaf,FA1,hey bubba.,a2488,C,high-volubility,N,TD_463_254,TD,hey bubba,5138
TD_463_254.eaf,FC1,look who's sad.,a2502,A,high-volubility,N,TD_463_254,TD,look who's sad,5139
TD_463_254.eaf,FA1,"who sad, Daddy?",a2489,C,high-volubility,N,TD_463_254,TD,who sad Daddy,5140
TD_463_254.eaf,FA1,or Silas?,a2490,C,high-volubility,N,TD_463_254,TD,or Silas,5141
TD_463_254.eaf,FC1,Dad.,a2503,A,high-volubility,N,TD_463_254,TD,Dad,5142
TD_463_254.eaf,FA1,he's at work.,a2491,C,high-volubility,N,TD_463_254,TD,he's at work,5143
TD_463_254.eaf,FA1,Silas I know bubba.,a2492,C,high-volubility,N,TD_463_254,TD,Silas I know bubba,5144
TD_463_254.eaf,FA1,Silas xxx okay?,a2493,C,high-volubility,N,TD_463_254,TD,Silas  okay,5145
TD_463_254.eaf,FA1,did he really?,a2494,C,high-volubility,N,TD_463_254,TD,did he really,5146
TD_463_254.eaf,FC1,no.,a2504,A,high-volubility,N,TD_463_254,TD,no,5147
TD_463_254.eaf,FA1,or just a little bit?,a2495,C,high-volubility,N,TD_463_254,TD,or just a little bit,5148
TD_463_254.eaf,FC1,&=sings.,a2506,A,high-volubility,N,TD_463_254,TD,,5149
TD_463_254.eaf,FC1,&=sings.,a2507,A,high-volubility,N,TD_463_254,TD,,5150
TD_463_254.eaf,FC1,&=sings.,a2508,A,high-volubility,N,TD_463_254,TD,,5151
TD_463_254.eaf,FC1,&=sings.,a2509,A,high-volubility,N,TD_463_254,TD,,5152
TD_463_254.eaf,FC1,&=sings.,a2510,A,high-volubility,N,TD_463_254,TD,,5153
TD_463_254.eaf,FC1,&=sings.,a2511,A,high-volubility,N,TD_463_254,TD,,5154
TD_463_254.eaf,FC1,&=sings.,a2512,A,high-volubility,N,TD_463_254,TD,,5155
TD_463_254.eaf,FC1,what is that?,a2513,A,high-volubility,N,TD_463_254,TD,what is that,5156
TD_463_254.eaf,FA1,what is what?,a2497,C,high-volubility,N,TD_463_254,TD,what is what,5157
TD_463_254.eaf,FC1,what is that?,a2514,A,high-volubility,N,TD_463_254,TD,what is that,5158
TD_463_254.eaf,FA1,what is what?,a2498,C,high-volubility,N,TD_463_254,TD,what is what,5159
TD_463_254.eaf,FC1,that.,a2515,A,high-volubility,N,TD_463_254,TD,that,5160
TD_463_254.eaf,FA1,um.,a2499,C,high-volubility,N,TD_463_254,TD,um,5161
TD_463_254.eaf,FC1,and that goes up here.,a2516,A,high-volubility,N,TD_463_254,TD,and that goes up here,5162
TD_463_254.eaf,FA1,oh those are just xxx things.,a2501,C,high-volubility,N,TD_463_254,TD,oh those are just  things,5163
TD_463_254.eaf,FA1,sun's xxx.,a2677,C,high-volubility,N,TD_463_254,TD,sun's ,5164
TD_463_254.eaf,FA1,ignore.,a2678,C,high-volubility,N,TD_463_254,TD,ignore,5165
TD_463_254.eaf,FA1,take the detour.,a2679,C,high-volubility,N,TD_463_254,TD,take the detour,5166
TD_463_254.eaf,FC1,where's the detour?,a2689,A,high-volubility,N,TD_463_254,TD,where's the detour,5167
TD_463_254.eaf,FC1,Mommy xxx.,a2690,A,high-volubility,N,TD_463_254,TD,Mommy ,5168
TD_463_254.eaf,FA1,what?,a2681,C,high-volubility,N,TD_463_254,TD,what,5169
TD_463_254.eaf,FC1,the detour Mama.,a2691,A,high-volubility,N,TD_463_254,TD,the detour Mama,5170
TD_463_254.eaf,FC1,what?,a2692,A,high-volubility,N,TD_463_254,TD,what,5171
TD_463_254.eaf,FA1,what is what?,a2682,C,high-volubility,N,TD_463_254,TD,what is what,5172
TD_463_254.eaf,FA1,where is it?,a2683,C,high-volubility,N,TD_463_254,TD,where is it,5173
TD_463_254.eaf,FC1,there.,a2694,A,high-volubility,N,TD_463_254,TD,there,5174
TD_463_254.eaf,FA1,xxx it?,a2684,C,high-volubility,N,TD_463_254,TD, it,5175
TD_463_254.eaf,FC1,I see it!,a2695,A,high-volubility,N,TD_463_254,TD,I see it,5176
TD_463_254.eaf,FA1,yay!,a2685,C,high-volubility,N,TD_463_254,TD,yay,5177
TD_463_254.eaf,FC1,I-.,a2696,A,high-volubility,N,TD_463_254,TD,I,5178
TD_463_254.eaf,FC1,-see.,a2697,A,high-volubility,N,TD_463_254,TD,see,5179
TD_463_254.eaf,FC1,xxx up and up the side.,a2698,A,high-volubility,N,TD_463_254,TD, up and up the side,5180
TD_463_254.eaf,FC1,xxx Mama?,a2699,A,high-volubility,N,TD_463_254,TD, Mama,5181
TD_463_254.eaf,FC1,like the xxx.,a2700,A,high-volubility,N,TD_463_254,TD,like the ,5182
TD_463_254.eaf,FC1,moon comes out at night?,a2701,A,high-volubility,N,TD_463_254,TD,moon comes out at night,5183
TD_463_254.eaf,FA1,the moon does come out at night time I dont know if we'll see it tonight.,a2686,C,high-volubility,N,TD_463_254,TD,the moon does come out at night time I dont know if we'll see it tonight,5184
TD_463_254.eaf,FC1,hm xxx.,a2702,A,high-volubility,N,TD_463_254,TD,hm ,5185
TD_463_254.eaf,FC1,woo hoo.,a2704,A,high-volubility,N,TD_463_254,TD,woo hoo,5186
TD_463_254.eaf,FC1,wee.,a2706,A,high-volubility,N,TD_463_254,TD,wee,5187
TD_463_254.eaf,FC1,go away.,a2707,A,high-volubility,N,TD_463_254,TD,go away,5188
TD_463_254.eaf,FC1,way.,a2708,A,high-volubility,N,TD_463_254,TD,way,5189
TD_463_254.eaf,FA1,what is going away xxx?,a2687,C,high-volubility,N,TD_463_254,TD,what is going away ,5190
TD_463_254.eaf,FC1,you go away.,a2710,A,high-volubility,N,TD_463_254,TD,you go away,5191
TD_463_254.eaf,FA1,why?,a2688,C,high-volubility,N,TD_463_254,TD,why,5192
TD_463_254.eaf,FC1,what I don't know xxx bad.,a2711,A,high-volubility,N,TD_463_254,TD,what I don't know  bad,5193
TD_463_254.eaf,FC1,xxx with me.,a2713,A,high-volubility,N,TD_463_254,TD, with me,5194
TD_463_254.eaf,FA1,<huh> [=! gasps] we just passed it again.,a2714,C,high-volubility,N,TD_463_254,TD, = gasps we just passed it again,5195
TD_463_254.eaf,FA1,it would be sad if somebody bonked into us but if they did xxx.,a2715,C,high-volubility,N,TD_463_254,TD,it would be sad if somebody bonked into us but if they did ,5196
TD_463_254.eaf,FA1,when you drive you have to be very careful.,a2716,C,high-volubility,N,TD_463_254,TD,when you drive you have to be very careful,5197
TD_463_254.eaf,FA1,"I think we should institute uh, like um a thing at dinner where each of us gets to have the floor to talk about whatever we want to for like a couple minutes.",a108,B,random,N,TD_463_254,TD,I think we should institute uh like um a thing at dinner where each of us gets to have the floor to talk about whatever we want to for like a couple minutes,5198
TD_463_254.eaf,FA1,what do you think?,a109,B,random,N,TD_463_254,TD,what do you think,5199
TD_463_254.eaf,FA1,so.,a110,B,random,N,TD_463_254,TD,so,5200
TD_463_254.eaf,FA1,anything on your mind you can talk about.,a111,B,random,N,TD_463_254,TD,anything on your mind you can talk about,5201
TD_463_254.eaf,FA1,Tess what do you think?,a112,C,random,N,TD_463_254,TD,Tess what do you think,5202
TD_463_254.eaf,FA1,does that sound good?,a113,C,random,N,TD_463_254,TD,does that sound good,5203
TD_463_254.eaf,FC1,hm.,a141,A,random,N,TD_463_254,TD,hm,5204
TD_463_254.eaf,FA1,do you have anything you want to talk about today?,a114,C,random,N,TD_463_254,TD,do you have anything you want to talk about today,5205
TD_463_254.eaf,FC1,hm.,a142,A,random,N,TD_463_254,TD,hm,5206
TD_463_254.eaf,FA1,hm.,a115,C,random,N,TD_463_254,TD,hm,5207
TD_463_254.eaf,FA1,more rice?,a116,C,random,N,TD_463_254,TD,more rice,5208
TD_463_254.eaf,FC1,uh-uh.,a143,A,random,N,TD_463_254,TD,uhuh,5209
TD_463_254.eaf,FA1,anything else you want to talk about?,a117,C,random,N,TD_463_254,TD,anything else you want to talk about,5210
TD_463_254.eaf,FC1,no.,a144,A,random,N,TD_463_254,TD,no,5211
TD_463_254.eaf,FA1,stop.,a118,P,random,N,TD_463_254,TD,stop,5212
TD_463_254.eaf,FC1,mm.,a145,A,random,N,TD_463_254,TD,mm,5213
TD_463_254.eaf,FC1,"Mommy, how was your day?",a146,A,random,N,TD_463_254,TD,Mommy how was your day,5214
TD_463_254.eaf,FC1,"Daddy, how was your day?",a147,A,random,N,TD_463_254,TD,Daddy how was your day,5215
TD_463_254.eaf,MA1,"fantastic, Tessa, thank you for asking.",a154,C,random,N,TD_463_254,TD,fantastic Tessa thank you for asking,5216
TD_463_254.eaf,FA1,wanna tell Daddy what we did right before we went to the y@l?,a119,C,random,N,TD_463_254,TD,wanna tell Daddy what we did right before we went to the yl,5217
TD_463_254.eaf,FC1,what did you do today?,a148,A,random,N,TD_463_254,TD,what did you do today,5218
TD_463_254.eaf,MA1,what did you do before the y@l today Tessa?,a155,C,random,N,TD_463_254,TD,what did you do before the yl today Tessa,5219
TD_463_254.eaf,FA1,what did we turn on in the living_room?,a120,C,random,N,TD_463_254,TD,what did we turn on in the livingroom,5220
TD_463_254.eaf,FC1,music!,a149,A,random,N,TD_463_254,TD,music,5221
TD_463_254.eaf,FA1,what did we do with that music?,a121,C,random,N,TD_463_254,TD,what did we do with that music,5222
TD_463_254.eaf,FC1,we danced with the music!,a150,A,random,N,TD_463_254,TD,we danced with the music,5223
TD_463_254.eaf,FA1,mm-hm.,a122,B,random,N,TD_463_254,TD,mmhm,5224
TD_463_254.eaf,MA1,like that?,a156,C,random,N,TD_463_254,TD,like that,5225
TD_463_254.eaf,FA1,mm-hm.,a123,B,random,N,TD_463_254,TD,mmhm,5226
TD_463_254.eaf,MA1,mm.,a157,B,random,N,TD_463_254,TD,mm,5227
TD_463_254.eaf,FC1,I twirled!,a151,A,random,N,TD_463_254,TD,I twirled,5228
TD_463_254.eaf,FA1,mm-hm.,a124,B,random,N,TD_463_254,TD,mmhm,5229
TD_463_254.eaf,MA1,wow.,a158,C,random,N,TD_463_254,TD,wow,5230
TD_463_254.eaf,FC1,Mommy loved that.,a152,A,random,N,TD_463_254,TD,Mommy loved that,5231
TD_463_254.eaf,FA1,it was-.,a125,B,random,N,TD_463_254,TD,it was,5232
TD_463_254.eaf,FC1,yay.,a153,B,random,N,TD_463_254,TD,yay,5233
TD_463_254.eaf,FA1,"you clapped, yeah.",a126,C,random,N,TD_463_254,TD,you clapped yeah,5234
TD_463_254.eaf,FA1,he woke up for like I think thirty or forty minutes.,a127,A,random,N,TD_463_254,TD,he woke up for like I think thirty or forty minutes,5235
TD_463_254.eaf,FA1,and then I just was like mm.,a128,A,random,N,TD_463_254,TD,and then I just was like mm,5236
TD_463_254.eaf,FA1,I had a lot of things that I wanted to like xxx just be able to think through and do.,a129,A,random,N,TD_463_254,TD,I had a lot of things that I wanted to like  just be able to think through and do,5237
TD_463_254.eaf,FA1,so I didn't get to them.,a130,A,random,N,TD_463_254,TD,so I didn't get to them,5238
